"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ICICIBANK","EQ","07-May-2021","608.20","612.00","614.80","603.70","607.35","607.10","608.56","10,941,083","6,658,276,805.95","150,622","2,909,812","26.60"
"ICICIBANK","EQ","10-May-2021","607.10","611.00","617.00","611.00","614.05","613.25","614.42","12,060,808","7,410,417,747.55","181,676","5,379,115","44.60"
"ICICIBANK","EQ","11-May-2021","613.25","606.40","612.90","603.25","607.95","609.85","608.18","13,818,480","8,404,080,314.60","118,843","5,853,893","42.36"
"ICICIBANK","EQ","12-May-2021","609.85","603.20","606.65","593.20","595.15","594.75","599.08","14,785,569","8,857,780,750.30","199,336","6,025,709","40.75"
"ICICIBANK","EQ","14-May-2021","594.75","592.00","601.95","591.10","596.50","597.30","597.20","12,675,754","7,569,922,557.90","165,373","4,707,826","37.14"
"ICICIBANK","EQ","17-May-2021","597.30","603.25","624.50","601.20","623.90","623.60","616.40","20,453,101","12,607,272,941.90","269,103","8,061,884","39.42"
"ICICIBANK","EQ","18-May-2021","623.60","628.00","635.50","626.00","633.70","633.20","632.48","19,242,627","12,170,521,409.05","230,750","8,655,991","44.98"
"ICICIBANK","EQ","19-May-2021","633.20","627.10","634.00","623.35","624.45","625.45","628.05","13,911,576","8,737,182,061.25","140,304","6,148,083","44.19"
"ICICIBANK","EQ","20-May-2021","625.45","628.05","632.90","616.65","619.40","618.60","625.27","13,900,762","8,691,736,676.50","167,386","5,591,938","40.23"
"ICICIBANK","EQ","21-May-2021","618.60","622.30","643.95","622.30","642.80","642.45","636.26","23,975,898","15,254,853,028.95","288,058","9,518,165","39.70"
"ICICIBANK","EQ","24-May-2021","642.45","643.25","653.45","638.00","645.05","647.35","645.50","20,323,003","13,118,518,062.25","227,331","6,650,272","32.72"
"ICICIBANK","EQ","25-May-2021","647.35","650.10","652.00","642.50","649.25","650.30","647.65","14,884,778","9,640,113,443.00","206,304","5,814,767","39.07"
"ICICIBANK","EQ","26-May-2021","650.30","649.35","656.65","643.30","653.85","652.50","650.39","14,487,031","9,422,248,016.55","193,649","5,661,168","39.08"
"ICICIBANK","EQ","27-May-2021","652.50","651.10","656.50","648.10","653.55","652.25","652.42","23,349,546","15,233,629,165.40","194,752","13,356,868","57.20"
"ICICIBANK","EQ","28-May-2021","652.25","658.05","660.00","639.25","645.65","643.05","647.57","14,191,446","9,189,993,980.95","168,956","5,257,567","37.05"
"ICICIBANK","EQ","31-May-2021","643.05","643.75","665.00","643.75","662.35","662.75","657.41","21,786,138","14,322,437,468.95","236,724","9,250,360","42.46"
"ICICIBANK","EQ","01-Jun-2021","662.75","664.55","664.90","648.35","650.70","650.10","653.62","14,123,196","9,231,146,640.80","212,579","7,018,427","49.69"
"ICICIBANK","EQ","02-Jun-2021","650.10","648.50","649.35","641.10","649.00","648.35","645.15","16,025,108","10,338,627,390.60","201,802","9,520,083","59.41"
"ICICIBANK","EQ","03-Jun-2021","648.35","653.45","653.65","644.75","650.15","650.25","649.44","11,805,702","7,667,149,542.00","150,591","4,761,964","40.34"
"ICICIBANK","EQ","04-Jun-2021","650.25","653.00","654.90","639.40","643.65","642.70","644.69","15,111,572","9,742,272,738.50","202,491","7,586,162","50.20"
"ICICIBANK","EQ","07-Jun-2021","642.70","645.20","650.00","644.25","646.80","648.20","647.36","7,556,341","4,891,650,177.25","105,578","3,580,293","47.38"
"ICICIBANK","EQ","08-Jun-2021","648.20","648.00","648.00","637.40","642.95","642.40","641.27","11,912,935","7,639,448,188.30","157,128","6,754,774","56.70"
"ICICIBANK","EQ","09-Jun-2021","642.40","644.40","645.60","628.80","636.00","636.10","637.42","15,823,094","10,085,930,228.60","171,068","6,687,462","42.26"
"ICICIBANK","EQ","10-Jun-2021","636.10","635.45","642.40","631.00","641.00","640.40","636.58","10,712,418","6,819,356,082.50","185,554","4,865,449","45.42"
"ICICIBANK","EQ","11-Jun-2021","640.40","644.00","644.55","631.50","636.30","635.70","636.58","9,015,059","5,738,798,165.60","112,050","3,928,279","43.57"
"ICICIBANK","EQ","14-Jun-2021","635.70","635.70","636.10","623.35","634.50","635.15","629.61","10,170,497","6,403,483,707.25","145,891","5,165,984","50.79"
"ICICIBANK","EQ","15-Jun-2021","635.15","636.35","646.20","636.00","644.40","645.30","642.01","11,039,987","7,087,821,024.15","152,743","4,640,935","42.04"
"ICICIBANK","EQ","16-Jun-2021","645.30","644.90","649.20","637.60","639.15","640.10","642.29","8,601,339","5,524,532,381.55","111,274","2,747,697","31.94"
"ICICIBANK","EQ","17-Jun-2021","640.10","633.05","637.55","626.70","631.55","633.00","632.89","9,720,060","6,151,765,173.25","151,522","4,617,122","47.50"
"ICICIBANK","EQ","18-Jun-2021","633.00","632.60","636.60","620.70","634.25","630.40","627.54","13,820,690","8,673,015,718.15","186,181","7,200,719","52.10"
"ICICIBANK","EQ","21-Jun-2021","630.40","622.85","633.10","616.25","630.40","631.25","624.58","13,407,446","8,374,022,126.85","160,021","6,349,743","47.36"
"ICICIBANK","EQ","22-Jun-2021","631.25","635.00","644.10","629.55","630.40","630.85","636.84","15,270,093","9,724,635,749.85","176,110","7,320,825","47.94"
"ICICIBANK","EQ","23-Jun-2021","630.85","633.75","635.00","623.45","625.05","624.70","628.32","10,950,633","6,880,447,968.75","143,482","6,062,419","55.36"
"ICICIBANK","EQ","24-Jun-2021","624.70","627.00","636.30","624.45","635.00","634.05","630.13","12,815,724","8,075,566,766.30","240,995","7,512,410","58.62"
"ICICIBANK","EQ","25-Jun-2021","634.05","636.10","650.00","636.10","648.75","649.00","644.92","14,785,922","9,535,756,829.30","207,278","7,854,702","53.12"
"ICICIBANK","EQ","28-Jun-2021","649.00","651.00","653.00","646.15","650.25","650.30","649.69","12,093,491","7,857,039,620.15","147,790","6,499,263","53.74"
"ICICIBANK","EQ","29-Jun-2021","650.30","646.30","648.75","636.45","639.85","640.10","641.04","12,225,470","7,837,026,252.45","172,840","7,148,618","58.47"
"ICICIBANK","EQ","30-Jun-2021","640.10","638.30","640.80","629.80","631.45","630.90","635.34","14,276,494","9,070,395,539.90","205,275","8,534,430","59.78"
"ICICIBANK","EQ","01-Jul-2021","630.90","633.95","637.40","630.05","631.70","630.85","633.58","10,517,081","6,663,442,948.60","132,773","4,675,567","44.46"
"ICICIBANK","EQ","02-Jul-2021","630.85","632.25","641.35","632.25","640.25","640.25","637.82","10,999,396","7,015,662,024.25","143,818","5,215,343","47.41"
"ICICIBANK","EQ","05-Jul-2021","640.25","642.75","648.50","641.20","647.05","647.85","645.72","7,358,568","4,751,556,329.15","111,398","4,044,122","54.96"
"ICICIBANK","EQ","06-Jul-2021","647.85","645.20","655.00","645.20","648.90","650.30","651.24","9,209,891","5,997,810,437.95","160,049","4,738,733","51.45"
"ICICIBANK","EQ","07-Jul-2021","650.30","650.90","654.75","645.90","653.00","654.00","651.68","7,741,559","5,045,038,800.50","165,765","4,419,300","57.09"
"ICICIBANK","EQ","08-Jul-2021","654.00","650.50","654.00","638.10","642.00","641.90","645.87","10,782,941","6,964,417,398.85","156,419","6,149,277","57.03"
"ICICIBANK","EQ","09-Jul-2021","641.90","639.50","641.15","633.80","638.95","638.55","637.77","7,069,698","4,508,807,228.65","141,560","2,986,655","42.25"
"ICICIBANK","EQ","12-Jul-2021","638.55","646.00","650.25","642.40","646.70","646.25","647.10","6,992,783","4,525,007,968.15","142,727","2,795,825","39.98"
"ICICIBANK","EQ","13-Jul-2021","646.25","655.15","666.35","653.00","664.00","664.95","661.57","19,825,411","13,115,830,079.25","263,915","9,551,329","48.18"
"ICICIBANK","EQ","14-Jul-2021","664.95","662.00","668.00","658.20","664.20","664.35","663.50","11,648,541","7,728,780,353.65","181,500","6,354,193","54.55"
"ICICIBANK","EQ","15-Jul-2021","664.35","665.10","669.60","661.10","665.40","667.45","666.94","8,244,429","5,498,566,310.50","149,702","4,915,671","59.62"
"ICICIBANK","EQ","16-Jul-2021","667.45","667.45","667.75","657.70","660.70","660.30","660.87","9,212,875","6,088,498,465.20","150,682","6,511,718","70.68"
"ICICIBANK","EQ","19-Jul-2021","660.30","645.65","656.90","645.55","656.10","655.90","654.04","9,121,737","5,966,020,535.95","196,932","5,058,509","55.46"
"ICICIBANK","EQ","20-Jul-2021","655.90","648.65","651.25","639.10","641.30","641.90","644.05","13,169,127","8,481,613,210.35","210,162","8,973,728","68.14"
"ICICIBANK","EQ","22-Jul-2021","641.90","652.50","660.30","648.30","655.75","655.95","655.27","13,123,569","8,599,500,347.50","187,657","7,616,681","58.04"
"ICICIBANK","EQ","23-Jul-2021","655.95","655.95","677.85","650.75","676.40","676.65","668.56","19,298,083","12,901,976,206.45","221,701","7,784,937","40.34"
"ICICIBANK","EQ","26-Jul-2021","676.65","680.00","687.75","663.60","676.50","676.75","677.68","31,054,759","21,045,343,318.00","337,432","12,813,635","41.26"
"ICICIBANK","EQ","27-Jul-2021","676.75","680.15","685.60","673.30","677.50","677.45","680.29","12,598,869","8,570,942,643.55","190,578","7,010,702","55.65"
"ICICIBANK","EQ","28-Jul-2021","677.45","677.90","687.00","670.05","686.00","685.05","676.44","18,367,497","12,424,581,563.35","238,322","11,081,553","60.33"
"ICICIBANK","EQ","29-Jul-2021","685.05","692.50","692.50","683.10","688.10","687.50","688.01","11,043,138","7,597,781,786.25","165,381","4,698,460","42.55"
"ICICIBANK","EQ","30-Jul-2021","687.50","687.00","687.65","678.00","682.25","682.50","681.99","14,536,250","9,913,524,711.05","188,365","9,499,837","65.35"
"ICICIBANK","EQ","02-Aug-2021","682.50","684.05","688.05","677.70","682.00","681.40","683.12","9,348,206","6,385,964,026.15","185,366","5,916,849","63.29"
"ICICIBANK","EQ","03-Aug-2021","681.40","683.00","691.90","676.65","690.05","690.40","683.66","10,162,609","6,947,728,241.65","159,625","5,180,039","50.97"
"ICICIBANK","EQ","04-Aug-2021","690.40","694.00","717.40","693.20","712.05","714.65","709.83","28,730,606","20,393,967,388.20","317,070","12,895,940","44.89"
"ICICIBANK","EQ","05-Aug-2021","714.65","715.50","716.50","699.05","701.50","702.45","705.46","17,774,554","12,539,158,926.95","268,685","10,856,926","61.08"
"ICICIBANK","EQ","06-Aug-2021","702.45","705.05","706.00","695.70","699.90","697.65","698.75","14,701,949","10,272,953,939.85","168,421","9,781,321","66.53"
"ICICIBANK","EQ","09-Aug-2021","697.65","697.40","706.30","694.35","703.00","702.85","700.84","8,602,980","6,029,348,197.00","169,136","4,413,862","51.31"
"ICICIBANK","EQ","10-Aug-2021","702.85","704.10","708.30","697.30","700.80","700.90","702.54","10,843,554","7,618,003,008.05","212,926","6,236,333","57.51"
"ICICIBANK","EQ","11-Aug-2021","700.90","706.25","707.15","690.00","693.80","693.55","693.65","9,748,084","6,761,783,589.00","154,991","5,725,188","58.73"
"ICICIBANK","EQ","12-Aug-2021","693.55","693.50","702.95","693.30","702.40","701.35","699.27","8,840,339","6,181,748,922.60","136,456","5,361,109","60.64"
"ICICIBANK","EQ","13-Aug-2021","701.35","707.05","709.90","701.00","704.30","704.80","705.29","12,787,590","9,018,990,138.90","173,365","7,253,488","56.72"
"ICICIBANK","EQ","16-Aug-2021","704.80","702.40","707.40","698.65","702.35","702.65","702.19","7,920,846","5,561,967,502.85","147,904","5,161,253","65.16"
"ICICIBANK","EQ","17-Aug-2021","702.65","699.80","702.90","691.50","701.75","701.20","697.33","8,669,653","6,045,627,641.95","160,012","5,049,495","58.24"
"ICICIBANK","EQ","18-Aug-2021","701.20","700.85","700.85","683.60","686.90","688.30","692.37","11,069,373","7,664,061,171.60","175,840","5,426,694","49.02"
"ICICIBANK","EQ","20-Aug-2021","688.30","683.85","684.40","675.35","681.95","680.70","679.78","13,121,808","8,919,940,840.10","236,946","7,617,084","58.05"
"ICICIBANK","EQ","23-Aug-2021","680.70","689.95","689.95","673.85","682.50","682.70","680.00","10,917,371","7,423,796,478.00","196,591","6,398,230","58.61"
"ICICIBANK","EQ","24-Aug-2021","682.70","683.25","697.25","680.40","693.45","694.45","690.12","9,821,388","6,777,896,409.70","172,848","5,009,130","51.00"
"ICICIBANK","EQ","25-Aug-2021","694.45","699.95","700.45","687.15","689.70","691.05","693.09","9,535,359","6,608,847,641.50","181,723","4,287,277","44.96"
"ICICIBANK","EQ","26-Aug-2021","691.05","692.05","701.55","690.00","697.35","698.80","696.51","10,756,731","7,492,213,569.05","172,604","5,562,153","51.71"
"ICICIBANK","EQ","27-Aug-2021","698.80","696.10","700.45","689.05","699.30","699.75","694.92","9,135,827","6,348,710,468.20","110,643","4,702,365","51.47"
"ICICIBANK","EQ","30-Aug-2021","699.75","704.50","715.00","700.90","714.00","713.65","709.09","10,797,869","7,656,620,777.30","150,253","5,119,540","47.41"
"ICICIBANK","EQ","31-Aug-2021","713.65","714.00","719.90","709.35","718.00","719.05","717.35","19,760,246","14,174,978,042.35","171,103","10,314,845","52.20"
"ICICIBANK","EQ","01-Sep-2021","719.05","727.60","734.80","717.20","718.30","719.90","725.79","13,729,351","9,964,651,210.70","189,403","6,109,185","44.50"
"ICICIBANK","EQ","02-Sep-2021","719.90","722.30","728.05","717.50","726.70","725.15","724.39","8,627,956","6,250,006,090.55","133,288","4,846,066","56.17"
"ICICIBANK","EQ","03-Sep-2021","725.15","724.75","731.80","721.10","724.25","724.30","724.94","8,993,813","6,519,953,139.60","130,793","5,145,148","57.21"
"ICICIBANK","EQ","06-Sep-2021","724.30","725.40","728.00","720.00","720.25","721.15","722.19","5,329,995","3,849,282,801.40","94,468","3,061,716","57.44"
"ICICIBANK","EQ","07-Sep-2021","721.15","720.90","722.45","711.65","716.05","716.90","717.35","6,242,711","4,478,236,355.90","128,329","2,799,779","44.85"
"ICICIBANK","EQ","08-Sep-2021","716.90","716.50","722.75","715.00","721.40","720.95","719.57","7,118,011","5,121,912,402.15","141,683","3,782,144","53.13"
"ICICIBANK","EQ","09-Sep-2021","720.95","720.80","723.90","717.60","720.00","720.25","720.38","6,243,422","4,497,611,305.45","137,588","3,665,418","58.71"
"ICICIBANK","EQ","13-Sep-2021","720.25","717.90","717.90","705.20","707.50","707.40","708.93","6,967,906","4,939,747,736.50","156,480","3,567,117","51.19"
"ICICIBANK","EQ","14-Sep-2021","707.40","713.25","714.00","706.50","707.95","707.45","709.65","5,241,865","3,719,874,440.35","109,788","2,897,308","55.27"
"ICICIBANK","EQ","15-Sep-2021","707.45","707.10","716.00","706.30","713.00","714.35","710.85","5,936,741","4,220,157,103.35","128,714","3,192,052","53.77"
"ICICIBANK","EQ","16-Sep-2021","714.35","720.00","729.40","712.85","726.90","727.20","722.79","13,557,169","9,798,997,589.45","189,602","6,664,432","49.16"
"ICICIBANK","EQ","17-Sep-2021","727.20","732.90","734.40","714.00","722.35","720.15","724.14","17,075,003","12,364,737,709.10","165,525","10,644,923","62.34"
"ICICIBANK","EQ","20-Sep-2021","720.15","710.00","720.40","706.50","706.65","710.00","713.70","7,943,459","5,669,226,550.90","160,953","4,501,482","56.67"
"ICICIBANK","EQ","21-Sep-2021","710.00","711.15","714.50","694.40","713.95","711.85","704.45","10,009,615","7,051,240,148.85","216,828","5,258,825","52.54"
"ICICIBANK","EQ","22-Sep-2021","711.85","715.00","715.00","702.25","703.50","703.35","706.98","9,740,470","6,886,320,738.05","209,079","5,715,053","58.67"
"ICICIBANK","EQ","23-Sep-2021","703.35","711.00","720.00","707.15","717.00","717.00","715.87","10,412,491","7,454,013,880.00","190,580","5,200,674","49.95"
"ICICIBANK","EQ","24-Sep-2021","717.00","722.60","724.60","716.55","722.00","722.95","721.01","11,780,868","8,494,169,635.70","173,981","7,743,735","65.73"
"ICICIBANK","EQ","27-Sep-2021","722.95","724.50","731.75","722.30","730.00","730.00","727.97","7,712,240","5,614,304,501.20","156,197","4,214,717","54.65"
"ICICIBANK","EQ","28-Sep-2021","730.00","734.10","735.40","706.60","715.90","717.15","718.17","13,491,839","9,689,377,167.80","173,925","8,806,092","65.27"
"ICICIBANK","EQ","29-Sep-2021","717.15","707.35","711.95","701.30","709.40","709.50","706.04","11,453,404","8,086,540,022.05","219,084","6,662,029","58.17"
"ICICIBANK","EQ","30-Sep-2021","709.50","709.60","713.90","698.80","701.90","700.85","704.11","18,487,517","13,017,169,266.30","179,908","7,609,329","41.16"
"ICICIBANK","EQ","01-Oct-2021","700.85","693.00","694.85","687.90","692.40","692.35","691.72","10,935,810","7,564,521,450.80","225,142","6,651,302","60.82"
"ICICIBANK","BL","04-Oct-2021","392.90","692.35","692.35","692.35","692.35","692.35","692.35","4,860,289","3,365,021,089.15","1","-","-"
"ICICIBANK","EQ","04-Oct-2021","692.35","697.05","703.35","694.05","700.20","700.20","699.33","8,976,533","6,277,518,234.05","178,167","5,015,925","55.88"
"ICICIBANK","EQ","05-Oct-2021","700.20","693.00","699.00","691.85","697.95","697.10","695.51","7,497,208","5,214,417,734.85","189,189","4,564,359","60.88"
"ICICIBANK","EQ","06-Oct-2021","697.10","696.60","705.00","688.35","689.35","689.50","696.67","13,200,810","9,196,559,604.55","170,064","8,588,736","65.06"
"ICICIBANK","EQ","07-Oct-2021","689.50","697.55","704.95","693.45","701.05","702.20","699.44","10,041,549","7,023,436,461.25","228,947","5,948,632","59.24"
"ICICIBANK","EQ","08-Oct-2021","702.20","706.00","710.00","698.30","704.05","703.40","703.57","9,383,924","6,602,255,829.40","169,255","5,239,311","55.83"
"ICICIBANK","EQ","11-Oct-2021","703.40","702.00","719.40","700.30","712.00","713.30","712.15","9,337,637","6,649,837,044.35","199,278","5,309,336","56.86"
"ICICIBANK","EQ","12-Oct-2021","713.30","706.50","713.00","704.40","709.60","708.60","708.00","7,376,091","5,222,304,007.45","137,527","3,717,844","50.40"
"ICICIBANK","EQ","13-Oct-2021","708.60","713.85","715.90","707.95","708.90","709.95","712.42","6,357,766","4,529,394,998.50","128,473","3,747,784","58.95"
"ICICIBANK","EQ","14-Oct-2021","709.95","710.25","729.80","709.05","726.40","727.30","720.50","8,950,350","6,448,768,887.00","176,051","4,203,698","46.97"
"ICICIBANK","EQ","18-Oct-2021","727.30","739.00","748.90","732.05","743.50","745.45","742.83","15,345,601","11,399,241,962.00","257,813","8,490,176","55.33"
"ICICIBANK","EQ","19-Oct-2021","745.45","755.00","755.00","738.75","746.65","747.45","748.61","11,349,799","8,496,521,802.30","155,597","6,646,953","58.56"
"ICICIBANK","EQ","20-Oct-2021","747.45","746.75","757.45","741.90","746.75","745.85","750.52","12,762,996","9,578,822,545.00","180,985","7,059,185","55.31"
"ICICIBANK","EQ","21-Oct-2021","745.85","748.90","759.85","737.40","758.20","755.50","748.78","12,166,996","9,110,365,742.55","185,401","6,282,195","51.63"
"ICICIBANK","EQ","22-Oct-2021","755.50","758.50","765.85","753.35","758.00","759.30","760.42","13,248,928","10,074,695,190.40","181,107","6,007,101","45.34"
"ICICIBANK","EQ","25-Oct-2021","759.30","800.00","867.00","798.40","846.75","841.70","831.93","96,124,084","79,968,862,078.85","891,780","37,060,732","38.56"
"ICICIBANK","EQ","26-Oct-2021","841.70","828.70","841.70","822.35","831.80","829.40","830.18","16,925,115","14,050,864,477.20","383,583","9,004,644","53.20"
"ICICIBANK","EQ","27-Oct-2021","829.40","828.75","849.00","824.20","832.90","835.00","839.93","22,898,400","19,233,076,534.25","323,390","12,382,215","54.07"
"ICICIBANK","EQ","28-Oct-2021","835.00","830.10","831.95","796.25","801.80","798.70","811.09","18,750,423","15,208,262,727.95","273,726","10,538,030","56.20"
"ICICIBANK","EQ","29-Oct-2021","798.70","798.00","808.75","783.90","806.50","802.05","799.49","15,701,200","12,552,925,365.00","270,217","7,200,394","45.86"
"ICICIBANK","EQ","01-Nov-2021","802.05","807.70","809.70","793.00","805.95","803.90","801.26","11,406,421","9,139,503,038.60","256,061","6,351,045","55.68"
"ICICIBANK","EQ","02-Nov-2021","803.90","809.00","810.00","798.00","799.70","800.95","803.50","9,452,457","7,595,038,624.40","183,122","5,566,645","58.89"
"ICICIBANK","EQ","03-Nov-2021","800.95","806.00","806.00","780.45","784.50","785.95","792.45","11,839,149","9,381,939,743.00","207,366","6,088,839","51.43"
"ICICIBANK","EQ","04-Nov-2021","785.95","788.50","789.00","779.00","780.00","782.10","784.28","3,149,310","2,469,950,508.05","103,495","1,714,644","54.45"
"ICICIBANK","EQ","08-Nov-2021","782.10","793.00","793.00","773.15","781.95","780.15","780.38","13,967,995","10,900,279,641.40","271,573","8,529,301","61.06"
"ICICIBANK","EQ","09-Nov-2021","780.15","784.00","788.60","779.20","787.90","786.55","784.82","10,084,357","7,914,376,897.25","182,757","6,631,077","65.76"
"ICICIBANK","EQ","10-Nov-2021","786.55","782.55","784.30","773.10","780.90","780.90","777.66","9,507,347","7,393,475,364.05","173,605","5,428,909","57.10"
"ICICIBANK","EQ","11-Nov-2021","780.90","776.70","777.00","766.10","771.25","771.45","771.69","9,221,059","7,115,804,054.35","189,648","5,077,147","55.06"
"ICICIBANK","EQ","12-Nov-2021","771.45","772.70","779.90","771.20","777.60","776.60","775.65","15,380,106","11,929,554,753.20","149,605","12,092,189","78.62"
"ICICIBANK","EQ","15-Nov-2021","776.60","777.00","784.55","771.55","772.95","773.30","777.22","10,934,583","8,498,572,067.25","165,917","6,911,628","63.21"
"ICICIBANK","EQ","16-Nov-2021","773.30","773.30","775.75","762.00","762.35","764.05","767.52","12,785,837","9,813,353,301.50","221,709","9,279,733","72.58"
"ICICIBANK","EQ","17-Nov-2021","764.05","760.90","771.95","756.30","759.95","761.30","764.78","11,657,214","8,915,156,891.20","175,725","7,726,267","66.28"
"ICICIBANK","EQ","18-Nov-2021","761.30","764.90","767.50","756.40","761.20","762.90","762.26","20,644,385","15,736,422,334.90","261,386","14,256,159","69.06"
"ICICIBANK","EQ","22-Nov-2021","762.90","768.30","770.45","740.25","756.35","752.00","755.06","20,403,786","15,405,990,461.00","304,519","13,631,128","66.81"
"ICICIBANK","EQ","23-Nov-2021","752.00","740.95","757.95","731.20","753.00","751.85","746.70","24,913,042","18,602,573,811.95","333,977","16,590,502","66.59"
"ICICIBANK","EQ","24-Nov-2021","751.85","750.25","772.25","746.70","758.00","760.20","762.29","23,186,419","17,674,666,964.25","336,623","15,743,117","67.90"
"ICICIBANK","EQ","25-Nov-2021","760.20","754.90","754.95","745.30","752.60","751.05","750.35","17,749,726","13,318,539,671.75","252,561","10,601,182","59.73"
"ICICIBANK","EQ","26-Nov-2021","751.05","739.00","742.05","718.60","720.45","722.20","729.89","18,987,552","13,858,808,906.30","328,322","12,429,525","65.46"
"ICICIBANK","EQ","29-Nov-2021","722.20","726.75","727.75","710.50","718.25","718.40","720.84","15,878,074","11,445,480,673.90","280,903","8,800,221","55.42"
"ICICIBANK","EQ","30-Nov-2021","718.40","716.75","732.30","711.10","712.00","714.35","719.11","23,965,914","17,234,095,070.85","283,945","13,912,442","58.05"
"ICICIBANK","EQ","01-Dec-2021","714.35","716.40","732.75","715.00","727.05","727.70","725.68","15,214,913","11,041,156,334.05","267,019","7,894,858","51.89"
"ICICIBANK","EQ","02-Dec-2021","727.70","724.60","727.10","715.20","723.50","722.40","721.16","21,924,640","15,811,142,521.00","396,183","14,440,469","65.86"
"ICICIBANK","EQ","03-Dec-2021","722.40","720.50","729.50","715.10","717.15","716.30","722.33","20,130,259","14,540,695,393.25","363,633","12,487,845","62.04"
"ICICIBANK","EQ","06-Dec-2021","716.30","719.00","726.80","707.50","708.95","709.55","717.87","20,129,080","14,450,100,739.90","350,214","10,498,972","52.16"
"ICICIBANK","EQ","07-Dec-2021","709.55","717.00","740.95","712.00","734.15","734.65","730.19","30,513,303","22,280,542,268.70","379,455","15,351,235","50.31"
